country_code,year,gdp_per_capita,inflation,unemployment,gdp_growth,fiscal_balance,current_account
DNK,2010,58104.5445594981,2.31092436974786,7.746,1.58289703108802,-2.44106694235995,6.39689740721911
DNK,2011,61809.737898222,2.7586822605125,7.769,1.3108037609606,-1.88701179271688,6.33895025513779
DNK,2012,58443.7747103968,2.3979148566464,7.798,-0.00543230161670749,-3.25795140995828,6.04077392997687
DNK,2013,61377.5940590412,0.789071780078062,7.384,1.39267343161971,-1.1817281111622,7.38438213074311
DNK,2014,62520.4509747011,0.56402054044954,6.925,1.27799983192831,1.25210753887521,8.33724641683404
DNK,2015,53094.0133607574,0.452034153691574,6.278,2.10441456445301,-1.14367709346369,8.03310119340128
DNK,2016,54500.9260410217,0.250000000000031,5.989,3.07304549209093,-0.0706631304869341,7.1535241379713
DNK,2017,57521.5514992225,1.14713216957601,5.833,3.05647723922718,1.45703115160827,7.43235705188882
DNK,2018,61324.7665045565,0.813609467455631,5.131,1.8600074900921,0.801500405907226,6.32147869586373
DNK,2019,59404.2663247723,0.75813157251162,5.018,1.71140093932736,4.07933250116652,7.51157692205496
DNK,2020,60985.4885601514,0.420711974110024,5.644,-1.78010601831291,0.0817074835691645,7.31174171634934
DNK,2021,69340.7334922138,1.85304543989689,5.065,6.50025445756295,3.84778597795986,8.60686861056622
DNK,2022,67781.0940939514,7.69656699889259,4.434,0.443832614908331,3.26789791392787,11.1530363234679
DNK,2023,68043.5466971243,3.30517811237605,5.094,0.604587766175584,3.26758573821906,11.0099443611464
DNK,2024,71026.4832271897,1.37220049768925,5.358,3.47783593140312,4.19593874764038,12.1952284849278
EGY,1990,735.982935028025,16.7563747077691,,5.66702915715818,-1.95720250521921,5.41428288100209
EGY,1991,622.829605007867,19.7485448195578,9.38,1.12540459520747,2.44533333333333,9.010952
EGY,1992,680.79923864551,13.6374241717218,8.92,4.47285918408184,-1.17469446441409,7.81250251617541
EGY,1993,740.334217356418,12.0897922868977,10.92,2.90079079959442,4.23260309278351,5.44885051546392
EGY,1994,807.303537230487,8.15423128587096,10.93,3.97317218034541,3.004,0.0597325714285714
EGY,1995,916.326617700876,15.7422305021595,11.04,4.64245877240639,3.44166666666667,-0.422212745098039
EGY,1996,1008.97637629447,7.18710369719992,9.0,4.98873056512208,-1.40061028770706,-0.283898866608544
EGY,1997,1146.20172117634,4.62560578826438,8.37,5.49235474302942,-1.62805566002256,-0.905827378713802
EGY,1998,1212.82259820477,3.87257546427489,8.03,5.575497460986,,-3.02491579679889
EGY,1999,1268.30949160496,3.07949912638332,7.95,6.05343878467555,,-1.80221287386216
EGY,2000,1366.09274372613,2.68380535348546,8.98,6.37000382991766,,-0.972570273448986
EGY,2001,1295.1374184163,2.26975720475955,9.26,3.53525197391507,,-0.401718427655422
EGY,2002,1116.82884626213,2.73723855000334,10.01,2.39020402573726,-6.74531538664555,0.730979150171549
EGY,2003,1031.27556291284,4.50777636319303,10.91,3.19345473739745,-5.8162874251497,4.66231377245509
EGY,2004,991.255689145253,11.2706193320519,10.32,4.0920716112534,-5.61055017514939,4.97788419534309
EGY,2005,1105.53920713903,4.86939696871988,11.049,4.47174447174434,-6.44885793871866,2.34529559888579
EGY,2006,1298.97900203124,7.64452644526434,10.49,6.84383819379117,-7.1684960336733,2.45322162862231
EGY,2007,1547.74170735909,9.31896905799229,8.8,7.08782742681038,-4.55796186895811,0.315552631578947
EGY,2008,1896.21594269779,18.3168316831684,8.517,7.15628356605819,-6.36079061976549,-0.868821887213847
EGY,2009,2161.63964573927,11.7634954386443,9.087,4.67359979952391,-6.56296296296296,-1.7707391095759
EGY,2010,2455.08194645282,11.2651882653185,8.757,5.1472348575531,-7.73391347588264,-2.05668307641306
EGY,2011,2590.64384891965,10.0649259874818,11.849,1.7645719489982,-10.0824593392167,-2.32378812632193
EGY,2012,2996.0677072015,7.11172943343082,12.597,2.22619979863525,-10.0051949602914,-2.49788021735236
EGY,2013,3025.52563552448,9.4697198106492,13.154,2.18546605362143,-12.6356159965599,-1.22513249838744
EGY,2014,3133.39102265541,10.0702154687481,13.105,2.91591187985748,-11.0277183098592,-1.94849131455399
EGY,2015,3306.98159414141,10.370490343517,13.052,4.37201907790141,-10.7275665943778,-5.23529137853431
EGY,2016,3270.6287768197,13.8136062148289,12.45,4.34664345555447,,-6.16465951871263
EGY,2017,2395.10333299491,29.5066083940038,11.767,4.18122099994778,,-3.19681566782461
EGY,2018,2484.70315630508,14.4014657807421,9.855,5.3311086189448,,-2.93164483711978
EGY,2019,2962.98892023003,9.15279959324803,7.851,5.55209307156956,,-3.20758543154937
EGY,2020,3511.11381026379,5.04493288977538,7.974,3.55016483786838,,-3.70903990583373
EGY,2021,3827.35415374308,5.21404940513042,7.441,3.29064601202211,,-4.38240299812
EGY,2022,4233.30783744856,13.8956609775177,6.546,6.58784560886967,,-2.2100904275198
EGY,2023,3456.78968456253,33.8847763115546,6.753,3.76028052279247,,-3.17338760075615
EGY,2024,3338.47371395895,28.2705899322082,6.817,2.3991692678251,,-5.68596233493642
ESP,1990,13795.0159385128,6.72181952228656,,3.7813935513235,-2.59463117704398,-3.35886586768217
ESP,1991,14801.3226152172,5.93421344335924,15.929,2.54600049647455,-2.95631304399031,-3.43260470559266
ESP,1992,16100.6799428032,5.92453126228489,17.697,0.929215482921151,-3.47631579733068,-3.41608226616749
ESP,1993,13330.3798192211,4.56907173681813,22.156,-1.03149183695307,-6.49900307288709,-1.1061129789544
ESP,1994,13405.704414883,4.71841373967329,24.209,2.38319537908909,-6.13556303560894,-1.20512004003852
ESP,1995,15460.9110266653,4.67380337624704,22.675,2.75749400293542,1.86177782509413,-0.320247040380478
ESP,1996,16100.6215831114,3.55884559338557,22.142,2.60741117110229,-2.38472142117943,-0.347834725925519
ESP,1997,14722.3717633536,1.97107395582926,20.698,3.58729972356299,3.90484246711281,-0.140683569181923
ESP,1998,15382.3348573373,1.83432999908409,18.673,4.30197745333581,5.20826770874021,-1.17199231308045
ESP,1999,15707.9473068138,2.31034813987067,15.475,4.40886545305924,6.45737363962892,-3.21736413464958
ESP,2000,14743.2671031455,3.43351563418766,13.785,5.20064125553942,6.75835316390995,-4.25952269013291
ESP,2001,15368.2337984435,3.58983413338112,10.348,3.91908880808811,7.6055912051792,-4.3292603031356
ESP,2002,17111.0685058941,3.06565685902219,11.146,2.75545611564098,1.61975287564822,-3.6345919631106
ESP,2003,21522.0170990262,3.03888839396655,11.283,2.9392895953076,1.12921290222915,-3.80656644846324
ESP,2004,24925.0267844576,3.03924881090924,11.09,3.1145314799161,0.227891342338142,-5.42400165587703
ESP,2005,26450.9530130382,3.36881409750383,9.146,3.5512255846125,2.53328764968399,-7.21356556640438
ESP,2006,28421.686527407,3.51557576832128,8.452,4.04343515605099,3.08713839932496,-8.79382150381904
ESP,2007,32652.015594702,2.78679745804945,8.232,3.53350013165972,3.5003772478263,-9.36792330694923
ESP,2008,35603.248328071,4.07534335957339,11.254,0.767165748290694,-2.0459677535346,-8.8166948769233
ESP,2009,32279.8208476151,-0.28781308353524,17.857,-3.76813306940053,-8.20072880455549,-3.94046083652282
ESP,2010,30658.7422282912,1.79986457728768,19.86,0.0941223116369514,-4.62203324529195,-3.57734356702049
ESP,2011,31824.6219134777,3.1961018883379,21.39,-0.639920636520344,-3.32603467797023,-2.58929008588059
ESP,2012,28456.4438151477,2.44612782366808,24.789,-2.86511368637748,-9.54415404396292,0.125923054524352
ESP,2013,29228.846559842,1.40858109183018,26.094,-1.42732224757626,-6.17616891499261,2.07791536141212
ESP,2014,29707.765509467,-0.151114837527234,24.441,1.52048593647231,-4.72159846152217,1.73595007328569
ESP,2015,25982.4416197775,-0.500365709903242,22.057,4.06086672473866,-3.668251293335,2.03697429462383
ESP,2016,26755.6061149398,-0.202598000426452,19.635,2.91515598595787,-4.04179285767079,3.15808866042231
ESP,2017,28381.3425596906,1.95607633363963,17.224,2.89604207865007,-3.0440401222539,2.82857699785742
ESP,2018,30602.4212881113,1.6749813686379,15.255,2.39541124478878,-2.53976817160449,1.86142647160726
ESP,2019,29786.5245689007,0.699518994458738,14.104,1.96117850841711,-2.76690781759737,2.11978917805627
ESP,2020,27233.9426461608,-0.322753017299739,15.532,-10.9400706350371,-9.70781446209487,0.819280213926566
ESP,2021,30799.4775937775,3.09313511976419,14.914,6.68314420473001,-6.65809235969353,0.765004613238441
ESP,2022,30319.4987196616,8.39057634118626,13.033,6.37031712129601,-3.16608557683432,0.379418337465124
ESP,2023,33493.2225409111,3.53236133492432,12.179,2.46085796805582,-2.26104164816683,2.73246084042226
ESP,2024,35326.7683069278,2.77417826534772,11.4,3.45525405630191,-3.16402501364209,3.18327391138732
FIN,1990,28366.204276071,6.14956531179849,,0.691649917806032,1.00490455599837,-4.92220571481103
FIN,1991,25488.8450525604,4.31021289843465,6.503,-5.88059618513641,-5.01411453124875,-5.32681492267676
FIN,1992,22320.1124695857,2.91932319285011,11.595,-3.31137361706595,-8.17393401949974,-4.54594465904843
FIN,1993,17588.6781715509,2.19065319556436,16.201,-0.779815061561479,-10.3714250832334,-1.2736811038366
FIN,1994,20278.29109854,1.08855677589404,16.426,3.96437283726799,-9.14581919901691,1.07619185079872
FIN,1995,26246.2743214462,0.791239406938497,17.005,4.23436710187066,-7.25110203749975,3.90223701682602
FIN,1996,25756.6777073618,0.629194238120965,15.572,3.66265716987186,-4.18231562018887,3.79006406550443
FIN,1997,24682.29083271,1.19255883425839,14.967,6.39770068404337,-0.683435051099635,5.22832147413365
FIN,1998,25999.9861694953,1.3994737857984,13.214,5.45427021765444,1.89818236168428,5.47770810715808
FIN,1999,26180.4128562349,1.16223155669444,11.693,4.38928070374669,1.84572221171427,5.94874529220918
FIN,2000,24335.9225082659,3.04210080667795,11.134,5.75373770498848,6.67003944686405,8.35697521580217
FIN,2001,24965.202996776,2.57844080098895,10.29,2.64026205699308,5.40684447456314,9.32832355563524
FIN,2002,26989.389260959,1.57122012789379,10.423,1.68732644358099,4.43546213958502,8.61479200191198
FIN,2003,32920.0857192568,0.877440386254785,10.469,2.01179992738312,3.11309437494233,4.97591224324578
FIN,2004,37768.1334202029,0.187120559084418,10.358,4.00537952277651,2.99040575528691,6.35919059517118
FIN,2005,39049.8703780223,0.62387445002519,9.602,2.77730918518017,3.38017562824141,3.79909504985157
FIN,2006,41214.0187765069,1.56666380704386,8.935,4.01957326515895,4.30519318990403,3.94307577889212
FIN,2007,48473.0240091455,2.5106656524034,6.854,5.31280176694145,5.292982428004,4.08024653201484
FIN,2008,53769.4726240385,4.06595355358379,6.369,0.784431235717051,4.56981359361245,2.46705484055195
FIN,2009,47478.3495310999,-9.17360384430342e-07,8.249,-8.07603116552393,-1.86040113351858,2.10030839228353
FIN,2010,46506.2919016566,1.18413523154646,8.394,3.1682879121621,-2.3694239079018,1.3927410867982
FIN,2011,51060.3242589767,3.41680754255211,7.781,2.39039455396828,-0.48873036351218,-1.55989641961033
FIN,2012,47551.6740841369,2.80833622561573,7.689,-1.52284013040689,-1.10441266007246,-2.25407429115713
FIN,2013,49691.0145200739,1.47828615688809,8.193,-0.979741024949618,-1.8250883305405,-1.87586111811563
FIN,2014,50073.7760815871,1.04119621178439,8.663,-0.4780684247837,-2.26761555463797,-1.40306958808626
FIN,2015,42560.3456767103,-0.207928839905268,9.376,0.466503766322674,-1.81072543198599,-0.91248550363006
FIN,2016,43451.2562442158,0.356684500891695,8.818,2.57193414898754,-1.29846048294757,-1.98213896057961
FIN,2017,46085.0174739036,0.754015047084346,8.64,3.30337003591039,-0.443690867177556,-0.613710516292874
FIN,2018,49654.2497035329,1.08382098409305,7.361,1.19297759742292,-0.00689937690002372,-1.63811271947478
FIN,2019,48358.1807773701,1.0240939296343,6.695,1.34973845741737,0.316118699636925,-0.15499529100125
FIN,2020,48828.6846862799,0.290554555653239,7.759,-2.49103605535707,-5.5028406807481,0.529983303828095
FIN,2021,53099.1351400148,2.19457432340007,7.617,2.67634641498897,-2.32228135903909,0.326640931588569
FIN,2022,50440.560224974,7.12350773301402,6.719,0.763041912763526,-0.0383264132864899,-2.50692650482939
FIN,2023,52834.2916752703,6.25064322154762,7.149,-0.939093459613758,-1.89226235852929,-0.92660922528218
FIN,2024,53149.7671934051,1.56568906231615,8.4,0.416171964862073,-3.47546591390875,-0.665363108803007
FRA,1990,21586.4674617483,3.19428338029481,,2.82962715326478,-1.41208580579322,-0.790699531946191
FRA,1991,21500.7778366233,3.21340732409677,9.134,1.23666248297356,-1.86683816301131,-0.517748489885409
FRA,1992,23615.0168565483,2.36376046269355,10.203,1.5160611169627,-3.5615813480862,0.280170781675052
FRA,1993,22238.8250618434,2.10446277124642,11.32,-0.35899781051468,-5.58029324702393,0.683954592617435
FRA,1994,23359.8985104774,1.65551532926999,12.593,2.38366086110145,-5.53539884563985,0.535080974263654
FRA,1995,26791.8151982369,1.79648142095589,11.834,2.30479278392259,-4.79025251556596,0.679551477433413
FRA,1996,26757.6351494145,1.98288365089738,12.367,1.39707987198881,-3.81595056896549,1.2859310187773
FRA,1997,24169.4008102822,1.20394294026963,12.566,2.5270616339357,-3.81889402336661,2.60806895660173
FRA,1998,24869.4030795939,0.651126867833072,12.074,3.45259434279616,-2.58043124445525,2.51843043289976
FRA,1999,24576.3152254528,0.537141639134596,11.981,3.39930808809441,-1.74235278264385,3.4092327167425
FRA,2000,22340.5939516217,1.67595988720928,10.218,4.14099996402915,-1.38495150345368,1.1848394944316
FRA,2001,22331.7948343036,1.63478079549599,8.61,1.89946701186636,-1.46983384887589,1.5298994522382
FRA,2002,24144.5727019529,1.92341228727063,8.702,1.06775027069419,-3.25940626880151,1.18270439802011
FRA,2003,29479.5222101175,2.09847219146919,8.306,0.967827182558352,-4.10090458510837,0.871063406872803
FRA,2004,33644.9282220364,2.14208964640238,8.914,2.86825052501032,-3.38008016825818,0.434470120439983
FRA,2005,34696.3718316971,1.74586936380487,8.882,1.88856584109286,-3.3039116931965,-0.00650919177703098
FRA,2006,36431.5658906555,1.67512449608726,8.832,2.71406448755236,-2.43658142963503,0.0221896585541475
FRA,2007,41486.1907828787,1.48799805953859,8.008,2.53048188351066,-2.56265067073683,-0.328279950461903
FRA,2008,45464.8181385158,2.81286194914785,7.386,0.380171435849121,-2.9929300994367,-0.962244945077223
FRA,2009,41728.0884164132,0.0876204781574653,9.122,-2.82455153714783,-7.0447240428213,-0.818480147786107
FRA,2010,40694.8211697025,1.53112270420918,9.279,2.00032476039051,-7.04496539233419,-0.832545468638348
FRA,2011,43929.7840873812,2.11159795175,9.228,2.43757653729007,-5.23260432092581,-1.02802797917579
FRA,2012,40863.5814412333,1.95419531613509,9.841,0.183835264973013,-4.94601627257407,-1.22530807843013
FRA,2013,42669.1795111893,0.863715497861804,9.913,0.781756446231,-4.54786773836928,-0.597990456908108
FRA,2014,43148.0459288416,0.507758822937989,10.273,0.997832947295251,-4.30981907646774,-0.962733699381149
FRA,2015,36702.4323733379,0.0375143805125181,10.354,1.06675474783462,-3.87230571650352,-0.334528437032909
FRA,2016,37024.2157133669,0.183334861123764,10.057,0.860031075424033,-3.86604793076428,-0.538632351885891
FRA,2017,38687.1626407164,1.03228275064681,9.409,2.08361485997399,-3.42402442225258,-0.474615185215668
FRA,2018,41418.1766484844,1.85081508315492,9.018,1.64590872395887,-2.39420440876454,-0.735670615255372
FRA,2019,40408.2848574751,1.10825492288293,8.415,2.02744646419237,-2.28934891556096,0.587362764575747
FRA,2020,39169.8606000707,0.476498852725065,8.009,-7.44064589948231,-8.76625917136189,-2.00313613657686
FRA,2021,43725.0999521245,1.64233141038393,7.871,6.88233783360239,-6.54907895902013,0.244238511780543
FRA,2022,40988.6396406579,5.22236748369725,7.303,2.71676264185913,-4.70032899808636,-1.43234855251881
FRA,2023,44700.1384177544,4.8783572650844,7.335,1.43921494437743,-5.0315801130109,-1.04301703799496
FRA,2024,46103.0840855884,1.99904942291462,7.4,1.19046798275883,-5.23749461411331,0.0851279883251641
GBR,1990,19095.4669984608,8.06346090938833,,0.779266119883417,-0.90941132711683,-3.55031184555804
GBR,1991,19900.7266505069,7.46178295746934,8.55,-1.29243974751705,-2.33469040042224,-1.66449946529553
GBR,1992,20487.1707852878,4.59154929577461,9.772,1.29472849604493,-6.1029203921627,-1.96702595518054
GBR,1993,18389.0195675099,2.55857796929705,10.346,3.49048744653493,-7.48586333283409,-1.66961487109581
GBR,1994,19709.2380983653,2.21901260504205,9.648,4.95341092800692,-6.20185830305047,-0.879081535567197
GBR,1995,23252.6157127423,2.69749518304432,8.694,3.53339096338078,-7.00567654789156,-0.995954431591391
GBR,1996,24503.3829602903,2.85178236397749,8.189,2.61491606949487,-5.85710079476012,-0.724668922297665
GBR,1997,26910.1381529902,2.20114313510882,7.072,4.8799853038024,-3.82968246466758,-0.089379760284927
GBR,1998,28396.3523548013,1.82056163731557,6.198,3.24631482881618,-2.18686802206613,-0.317493408980744
GBR,1999,28858.0065333126,1.7529508005142,6.042,2.94445869854798,-1.39310441022349,-2.10815347133567
GBR,2000,28383.8761094996,1.18295624210408,5.558,4.52438074810904,-1.29114132584573,-1.80322397590519
GBR,2001,28013.8729635508,1.53234960272418,4.696,2.39102229602824,-1.95229726511505,-1.75946787442188
GBR,2002,30158.7017807858,1.52040245947455,5.037,1.70902736258567,-4.45872668556208,-1.96774674220137
GBR,2003,34556.7726095905,1.37650038542013,4.807,3.21851612669614,-5.8883867114666,-1.82204886055783
GBR,2004,40504.4118103928,1.39039756680422,4.594,2.32601853325993,-5.59849240059285,-2.28435751976608
GBR,2005,42240.2462987547,2.0891364902507,4.884,2.7906547174688,-5.43959055021596,-1.97517731781616
GBR,2006,44695.161023424,2.4556616643929,5.472,2.18982132415704,-5.3182507036155,-3.10941980167091
GBR,2007,50629.0799172887,2.38656150773327,5.399,2.93091133582351,-5.20993034221826,-3.71636602944722
GBR,2008,47652.4030691881,3.52140856342539,5.748,-0.0494116727402769,-7.64334668774579,-3.86567706212854
GBR,2009,39009.3715547821,1.96173173560109,7.683,-4.58740819226323,-12.4658443444775,-3.01852853421921
GBR,2010,39778.3220528565,2.49265472467065,7.973,2.26054460931586,-6.59539718994281,-2.75934253189813
GBR,2011,42295.9273835322,3.8561124468282,8.195,0.851437739020326,-9.58534562515532,-1.6237867474026
GBR,2012,42688.3263728372,2.5732347965453,8.279,1.52826034721852,-9.85893078268789,-3.13257837481106
GBR,2013,43606.9837896348,2.29166666666659,7.752,1.71846961308464,-6.57284894067986,-4.63114682704937
GBR,2014,47746.2421759562,1.45112016293279,6.398,3.16017351468152,-6.84194583017344,-4.97786981840051
GBR,2015,45255.3449216209,0.36804684232536,5.552,2.14040560033371,-5.58574202703712,-4.91700489264854
GBR,2016,41257.9085545556,1.0084173681141,4.909,2.20652020635357,-3.78405341301057,-5.46283821927875
GBR,2017,40916.8115070354,2.55775577557747,4.501,3.02322219840339,-3.41895135565048,-3.47326460218152
GBR,2018,43702.9976303165,2.29283990345938,4.145,1.55133095078786,-3.85207125387797,-3.88728858372976
GBR,2019,43158.7411267323,1.73810460086513,3.657,1.25629899760824,-3.54138398312266,-2.66245642145608
GBR,2020,40812.6794663879,0.989486703772491,4.472,-10.047896637362,-14.8089159983433,-2.92883387550298
GBR,2021,47691.3768799404,2.51837109614213,4.864,8.5431118453255,-9.17408204070175,-0.752836357784011
GBR,2022,47057.043229179,7.92204883147902,3.768,5.14970388522993,-5.6017379653763,-2.06737101121871
GBR,2023,49944.4702124201,6.79396706793963,4.025,0.271650048355255,-6.97705514642296,-3.57676183842871
GBR,2024,53246.3676145108,3.2715729463592,4.361,1.1264226705118,-6.88001342576957,-2.98180220382834
GRC,1990,9466.66238502174,20.433499109463,,0.0,-19.9251437211894,-3.66416152795676
GRC,1991,10046.6663875475,19.4558456445745,7.572,3.09999970633838,,-1.51783071981204
GRC,1992,11021.012224607,15.8770737923919,8.927,0.700000337119789,,-1.86723149235441
GRC,1993,10257.3085789073,14.4112644439349,10.177,-1.60000002186294,,-0.696206808420449
GRC,1994,10937.0223808611,10.8740756809131,9.808,1.99999984724822,,-0.126978535177172
GRC,1995,12779.081491606,8.93451415961512,10.116,2.09971953235275,-9.91072825709355,-2.12188049067422
GRC,1996,13432.5262183244,8.19455217632728,10.402,1.38247057325857,-8.39922010732962,-3.19572255088179
GRC,1997,13015.9175046854,5.53600266773482,10.472,3.60288326516122,-6.24408406085801,-3.50229712684898
GRC,1998,13022.9648774809,4.76622572397645,12.227,3.43693579661333,-6.38305645948466,
GRC,1999,12742.5404388143,2.6366330602198,12.138,2.65878562321184,-6.13594463178484,-5.31917093747904
GRC,2000,11638.2010697215,3.15118162493827,11.345,4.13782699405849,-4.20090394199092,-7.80647954386925
GRC,2001,12156.9572824221,3.37396832213865,10.764,4.65041459442163,-5.8010540026106,-7.1208377005018
GRC,2002,13782.195640943,3.62935871878874,10.346,4.68313727063017,-6.17801164285532,-6.38625728965696
GRC,2003,18020.612039764,3.53065027765554,9.839,5.79682274294369,-8.10012824590367,-6.5062606053612
GRC,2004,21449.2552764245,2.89884810758167,10.628,5.37786634595851,-8.91505368830503,-5.74201400267067
GRC,2005,22054.1315756886,3.5450727333508,10.074,1.18350635493289,-6.36585961405065,-7.51860335220303
GRC,2006,24416.0232970275,3.19594684144543,8.906,6.44339762487436,-6.01263072426302,-10.9919390863756
GRC,2007,28440.7625328955,2.89500321516578,8.351,3.50686976639459,-6.79510292197407,-14.1869570945957
GRC,2008,31695.8331092209,4.1527970811029,7.664,0.0574740238200775,-10.2661774047815,-14.6094922064777
GRC,2009,29425.4573200263,1.21007269197809,9.546,-4.11927606715011,-15.4065372983558,-10.9982860428605
GRC,2010,26653.0488008626,4.71298907760395,12.719,-5.6937412158003,-11.1248021125621,-10.2094499511211
GRC,2011,25504.7866510124,3.3298532335065,17.973,-9.87677875300243,-10.7389119947317,-10.0976272377955
GRC,2012,21624.346052551,1.50152696177758,24.731,-8.33113421099992,-9.64447586219377,-2.58418506053025
GRC,2013,21573.3449762805,-0.921269454256899,27.686,-2.27211699888024,-14.0252952861954,-2.13029886404193
GRC,2014,21474.7257123892,-1.31226096405525,26.708,0.792225060962835,-4.07390521833749,-1.43786972023484
GRC,2015,17980.7298238137,-1.73588804765275,24.981,-0.228301892172851,-6.18545961591712,-1.5031156236834
GRC,2016,17919.2426377048,-0.825653978391033,23.514,-0.0317947678412054,-0.106048681446585,-2.30350655253683
GRC,2017,18631.9930129293,1.12125452031425,21.413,1.47312472702352,0.358555379698674,-2.38344142611836
GRC,2018,19873.4015238771,0.62562141345364,19.179,2.06467207892409,0.533730032794056,-3.55679128954824
GRC,2019,19335.3602002969,0.253007522038059,17.045,2.27718065334808,0.788416902869981,-2.11808020939794
GRC,2020,17886.733165236,-1.24798355581405,15.899,-9.19623149726978,-9.62519183086106,-7.12181074881181
GRC,2021,20654.7001960815,1.22382501019854,14.656,8.65449786002131,-7.15374762998925,-7.1523233874729
GRC,2022,20886.5243087629,9.64525981280642,12.426,5.52198580589408,-2.40279800465548,-10.8779875356728
GRC,2023,23343.7103964562,3.46480128513405,11.023,2.13591131996631,-1.17408166218631,-6.77841375377555
GRC,2024,24626.1481858973,2.74101875679477,10.02,2.0865743380603,1.2165452536903,-7.10950344070576
HUN,1990,3323.53967237633,28.3695996532777,,-3.49665976181741,0.784689906352891,1.09803288439459
HUN,1991,3361.22268037924,34.8175429072704,8.5,-11.8920408618435,-4.44008117458483,1.15628180527935
HUN,1992,3747.32966394956,23.6557207806552,9.942,-3.06418034558638,-7.8292100731692,0.905662683648786
HUN,1993,3886.66608419616,22.4642346133809,12.098,-0.576108518425613,-8.44383587928419,-10.5883858606661
HUN,1994,4187.0311799663,18.8680749869283,10.847,2.94715455541068,-7.72963996600491,-9.35987499538879
HUN,1995,4509.41740910077,28.3054683706654,10.168,1.48952547593046,-8.70405582090531,-3.67533531615297
HUN,1996,4542.0120380978,23.4690301919185,10.022,0.101234227633242,-4.7374045673393,-3.95886426279274
HUN,1997,4606.0569733295,18.3050744143799,8.991,2.97787906543104,-5.51836666463358,-4.51433363272401
HUN,1998,4751.7732430202,14.153789654534,8.925,3.84810814449837,-7.11582174263091,-7.62873647734146
HUN,1999,4801.95949584162,9.99774409303368,6.929,3.08605811588221,-5.26947017945236,-8.35837228319571
HUN,2000,4629.91760812548,9.80361016908125,6.563,4.40937501806403,-2.76898757305969,-8.82808863842537
HUN,2001,5280.94887987063,9.11680911680911,5.671,4.06202617226026,-4.10941457584603,-6.11450861059176
HUN,2002,6658.04494326809,5.26544821583985,5.608,4.73006530805553,-7.93660877555901,-6.44836058797406
HUN,2003,8410.09248198479,4.66101694915254,5.79,3.93877761242727,-7.03786994814377,-8.26371787576548
HUN,2004,10291.2694721409,6.74434679569469,5.832,4.96312536156307,-6.31786402163284,-9.08123363089424
HUN,2005,11212.2046968994,3.56151711378352,7.189,4.30028318461673,-7.25228109035142,-9.88681019702465
HUN,2006,11478.4891640501,3.93032603841001,7.494,3.93393162712054,-8.48066904506707,-7.28544270320023
HUN,2007,13934.605460375,7.9587451654491,7.406,0.332354337878925,-4.9735257221284,-7.28636440088967
HUN,2008,15762.6322515113,6.0425125388106,7.817,0.993437085479655,-3.85226276658235,-7.26832036226062
HUN,2009,13051.1831777184,4.21171171171171,10.03,-6.7401660845502,-4.36882173811197,-1.21974951373381
HUN,2010,13189.8433874768,4.85555795691956,11.172,1.06795068152046,-3.59390894702933,-0.188218208390541
HUN,2011,14211.460557822,3.9299209893507,11.029,1.91670916599742,-5.81642231093931,0.428842717780173
HUN,2012,12950.1594488143,5.65214517088646,11.003,-1.33948446518181,-2.81365735205682,1.0790451227521
HUN,2013,13739.4620151401,1.73319984983101,10.177,2.03216990678146,-5.07452804147097,2.99109062228032
HUN,2014,14352.501883174,-0.227566270988219,7.725,4.33435364113967,-4.1189940405346,0.747477578049868
HUN,2015,12782.9412577973,-0.0616446800641672,6.813,3.65981615406955,-2.16735975427011,2.11856059497338
HUN,2016,13215.8605277789,0.394769306686392,5.115,2.43864141309342,-2.07578968228637,4.40234047330024
HUN,2017,14736.1668157258,2.34824281150154,4.156,4.12418389451805,-2.50714404126568,1.71954655139941
HUN,2018,16605.0570511887,2.85024792594646,3.667,5.60613813768876,-2.11523129548838,0.340906702488933
HUN,2019,17012.8598553199,3.33858635382008,3.411,5.07718495088933,-1.9346209934916,-0.606737568975118
HUN,2020,16386.9308821258,3.32674385766738,4.248,-4.33872540024058,-7.59176951471206,-1.03428088875148
HUN,2021,19030.628130329,5.11096534382855,4.021,7.22291580811137,-7.26782241171267,-4.28505680487641
HUN,2022,18428.028825614,14.6081439492433,3.583,4.15238057779229,-5.94965682100846,-8.86819485242409
HUN,2023,22230.6277875187,17.1249659678737,4.096,-0.817107370513455,-6.52190502799024,-0.00361531860726958
HUN,2024,23292.3263882478,3.70370370370369,4.5,0.560117843140432,-4.46478293103655,1.58180029565553
IDN,1990,578.420121135382,7.81919756505635,,7.24213163856464,0.432521528938042,-2.81513051122
IDN,1991,624.387495384411,9.41906784347004,2.617,6.91198283591309,0.481863722256564,-3.6528272008554
IDN,1992,673.67103954742,7.52351006242677,2.734,6.49750651682714,-0.598342725326058,-2.17141753355818
IDN,1993,817.395116417856,9.6719108926401,2.782,6.49640812045304,0.404820487130954,-1.33285487006627
IDN,1994,899.793982949817,8.53199829189143,4.366,7.53997109551439,1.98917010295388,-1.57836291535994
IDN,1995,1011.22614205568,9.42030300572996,4.611,8.22000739903493,3.01508798076891,-3.1815838591366
IDN,1996,1118.92133024129,7.97328096513346,4.861,7.81818707670867,2.31594838593382,-3.37028227381292
IDN,1997,1044.60674832472,6.22615154887214,4.684,4.69987885390397,1.03368542532864,-2.2660591852136
